,monthly_rent,property_type,rooms,parking,bathroom,size,furnished,region,AC,Cooking,Internet,Pub_Trsp,No_Afac,Washing_Machine,BBQ,Club_House,Gym,Jog,Lift,Minimart,MP_Hall,No_Fac,Parking,Playground,Sauna,Security,Squash,Pool,Tennis
4415,1400.0,0,12,1.0,2.0,1000,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
4416,800.0,0,12,1.0,2.0,850,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4417,1100.0,2,7,0.0,1.0,400,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0
4418,1200.0,2,12,0.0,2.0,850,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1
4419,800.0,0,12,1.0,2.0,916,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
4420,1600.0,2,12,0.0,2.0,926,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4421,3500.0,2,12,2.0,2.0,1600,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1
4422,1000.0,2,12,2.0,2.0,1000,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4423,1100.0,2,12,1.0,2.0,1010,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4424,1800.0,7,12,1.0,2.0,843,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1
4425,1700.0,2,12,1.0,2.0,1333,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0
4426,1800.0,2,14,2.0,2.0,1101,2,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
4427,2500.0,7,7,1.0,1.0,463,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1
4428,2450.0,2,10,2.0,2.0,900,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
4429,1350.0,0,12,1.0,2.0,800,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0
4430,1500.0,7,14,1.0,2.0,940,2,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
4431,1900.0,7,12,1.0,2.0,842,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1
4432,1700.0,2,14,1.0,3.0,1408,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
4433,1400.0,2,12,1.0,2.0,770,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4434,1400.0,7,12,2.0,2.0,1050,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
4435,2800.0,7,10,1.0,1.0,797,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4436,1900.0,2,12,2.0,2.0,1550,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
4437,2600.0,0,12,1.0,2.0,1003,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
4438,1200.0,7,10,2.0,2.0,856,2,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
4439,1950.0,2,10,1.0,1.0,650,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4440,1800.0,2,10,1.0,2.0,840,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1
4441,2000.0,7,14,2.0,2.0,1118,2,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
4442,2300.0,2,12,2.0,2.0,1500,2,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
4443,2000.0,7,7,0.0,1.0,525,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
4444,2000.0,2,12,2.0,2.0,1059,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4445,1500.0,7,10,1.0,1.0,652,2,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
4446,2000.0,7,7,1.0,1.0,789,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4447,1700.0,2,10,1.0,1.0,700,2,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4448,1400.0,0,12,1.0,2.0,800,2,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
4449,2000.0,7,10,0.0,2.0,742,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0
4450,1400.0,2,12,1.0,2.0,850,2,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
4451,1850.0,2,14,1.0,2.0,850,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
4452,2300.0,0,12,2.0,2.0,1000,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
4453,1400.0,2,12,1.0,2.0,1152,2,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
4454,1000.0,0,10,0.0,2.0,650,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4455,1600.0,7,12,1.0,2.0,926,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4456,4500.0,2,12,0.0,2.0,1080,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1
4457,1700.0,2,12,1.0,2.0,935,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
4458,1600.0,0,12,0.0,2.0,1000,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
4459,1900.0,2,12,1.0,2.0,1100,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1
4460,1400.0,0,12,0.0,2.0,700,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4461,1500.0,2,12,1.0,2.0,1109,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
4462,1299.0,7,7,0.0,1.0,385,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
4463,1600.0,0,10,2.0,2.0,1052,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
4464,3000.0,7,7,0.0,1.0,696,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4465,2300.0,2,14,2.0,2.0,1184,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
4466,3300.0,7,12,2.0,3.0,1302,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0
4467,2500.0,7,12,1.0,3.0,1008,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
4468,5000.0,7,16,0.0,5.0,2266,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
4469,800.0,0,12,0.0,1.0,650,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4470,1700.0,2,12,0.0,3.0,1267,2,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
4471,2000.0,2,12,1.0,3.0,1267,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
4472,1050.0,0,12,1.0,2.0,806,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4473,1600.0,7,7,0.0,1.0,600,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
4474,5000.0,2,14,2.0,4.0,1905,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
4475,800.0,0,12,1.0,1.0,750,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4476,1600.0,2,14,1.0,2.0,1259,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
4477,3000.0,2,14,0.0,2.0,1030,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
4478,800.0,0,12,0.0,1.0,700,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0
4479,1800.0,2,12,2.0,2.0,850,2,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
4480,4500.0,2,12,1.0,2.0,1190,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1
4481,2500.0,2,10,2.0,2.0,876,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0
4482,1599.0,7,12,1.0,2.0,950,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
4483,2300.0,2,14,2.0,2.0,1184,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4484,1600.0,2,12,1.0,2.0,926,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4485,1800.0,0,12,2.0,2.0,1065,2,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0
4486,2200.0,2,14,2.0,2.0,1184,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4487,2800.0,7,12,0.0,2.0,883,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4488,2700.0,7,12,3.0,2.0,852,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
4489,1250.0,7,7,0.0,1.0,677,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
4490,2600.0,7,10,2.0,2.0,883,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
4491,1000.0,0,12,0.0,2.0,800,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4492,1350.0,0,12,0.0,2.0,996,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
4493,1200.0,0,10,0.0,1.0,600,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4494,1099.0,7,12,1.0,2.0,903,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
4495,999.0,7,12,1.0,2.0,903,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
4496,999.0,7,12,1.0,2.0,903,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
4497,2000.0,2,12,1.0,2.0,1065,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4498,1500.0,2,14,2.0,2.0,1065,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4499,1800.0,2,14,0.0,2.0,1184,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4500,2299.0,7,10,1.0,1.0,710,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
4501,1800.0,7,7,0.0,1.0,499,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1
4502,1600.0,7,12,2.0,2.0,819,2,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
4503,1000.0,2,12,1.0,2.0,820,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1
4504,4200.0,2,14,2.0,3.0,1910,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0
4505,900.0,0,12,0.0,1.0,657,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
4506,1550.0,2,10,2.0,2.0,950,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4507,3300.0,2,12,1.0,2.0,15000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4508,1500.0,7,12,1.0,2.0,1050,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
4509,800.0,4,10,0.0,1.0,553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4510,1700.0,0,12,1.0,2.0,1000,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4511,1500.0,7,7,0.0,1.0,595,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
4512,1500.0,2,12,1.0,2.0,920,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4513,1599.0,2,12,0.0,2.0,1050,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
4514,1800.0,2,12,2.0,3.0,1250,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
4515,1700.0,7,14,1.0,2.0,1400,2,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
4516,1750.0,2,10,1.0,2.0,900,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
4517,1600.0,2,12,2.0,3.0,1003,2,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
4518,1800.0,7,12,0.0,2.0,819,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
4519,1400.0,0,12,1.0,2.0,1000,2,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
4520,1500.0,2,12,1.0,2.0,1047,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4521,1700.0,2,12,0.0,2.0,1000,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
4522,3300.0,7,10,2.0,2.0,1012,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
4523,1300.0,2,10,1.0,1.0,980,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
4524,1200.0,2,12,1.0,2.0,850,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
4525,1200.0,2,12,1.0,2.0,800,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
4526,2300.0,2,10,2.0,2.0,1300,2,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1
4527,1900.0,2,12,1.0,2.0,770,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
4528,1650.0,7,7,1.0,1.0,440,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
4529,1400.0,0,12,1.0,2.0,850,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
4530,1200.0,2,12,1.0,2.0,800,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
4531,1500.0,7,12,0.0,2.0,819,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
4532,2000.0,7,10,0.0,2.0,774,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1
4533,1300.0,7,10,0.0,2.0,650,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4534,6500.0,2,14,0.0,4.0,3080,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
4535,1000.0,4,10,0.0,1.0,530,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4536,1999.0,2,12,2.0,2.0,1100,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
4537,1650.0,7,7,1.0,1.0,563,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
4538,4000.0,7,12,2.0,2.0,1539,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
4539,1100.0,0,12,0.0,2.0,700,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
4540,1800.0,0,18,1.0,3.0,1400,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
4541,2499.0,7,10,1.0,2.0,630,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
4542,1500.0,2,12,1.0,2.0,1200,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
4543,3800.0,7,10,2.0,2.0,1410,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
4544,1900.0,2,12,1.0,2.0,862,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4545,2200.0,2,12,1.0,2.0,862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4546,1800.0,7,12,0.0,2.0,819,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
4547,1900.0,2,12,2.0,2.0,1300,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
4548,3000.0,7,10,1.0,2.0,1012,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4549,2300.0,2,12,1.0,2.0,1150,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1
4550,2300.0,7,12,2.0,2.0,860,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
4551,800.0,0,12,1.0,2.0,800,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
4552,2000.0,0,14,2.0,2.0,950,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
4553,2000.0,2,12,2.0,2.0,1018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4554,1500.0,2,14,1.0,2.0,940,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4555,700.0,0,10,0.0,2.0,1305,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4556,1000.0,0,10,0.0,1.0,600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4557,2200.0,7,10,1.0,2.0,737,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0
4558,1600.0,2,14,1.0,2.0,1250,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
4559,1299.0,0,10,0.0,2.0,560,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
4560,3000.0,7,10,0.0,1.0,925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4561,1700.0,7,10,1.0,2.0,831,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
4562,1999.0,2,18,1.0,3.0,1410,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
4563,1550.0,2,10,1.0,2.0,910,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4564,1299.0,0,12,1.0,2.0,1010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4565,2000.0,7,12,0.0,2.0,891,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
4566,1600.0,2,12,1.0,2.0,1100,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
4567,1100.0,2,12,1.0,2.0,950,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1
4568,1799.0,2,10,1.0,2.0,730,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
4569,1900.0,7,10,1.0,2.0,742,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0
4570,3500.0,3,10,1.0,2.0,886,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4571,2000.0,7,12,1.0,2.0,911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4572,700.0,0,12,0.0,2.0,650,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4573,1600.0,7,12,1.0,2.0,926,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
4574,1550.0,2,7,0.0,1.0,450,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
4575,2200.0,2,12,2.0,2.0,839,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
4576,3700.0,2,12,0.0,1.0,1118,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
4577,1100.0,0,12,1.0,2.0,1000,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
4578,2000.0,7,14,2.0,2.0,991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4579,1650.0,2,12,1.0,2.0,860,2,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
4580,1800.0,7,14,0.0,2.0,970,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4581,1200.0,0,12,1.0,2.0,800,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
4582,1900.0,2,12,0.0,2.0,862,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4583,1780.0,7,10,1.0,2.0,900,2,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
4584,2200.0,2,12,0.0,2.0,862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4585,1200.0,0,12,1.0,2.0,1200,2,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
4586,3900.0,2,12,2.0,2.0,1388,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4587,2100.0,2,10,0.0,2.0,710,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
4588,1700.0,7,12,1.0,2.0,1050,2,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
4589,1000.0,0,12,0.0,2.0,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4590,1450.0,2,12,0.0,2.0,1075,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4591,2600.0,7,10,0.0,2.0,868,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
4592,2800.0,2,14,0.0,4.0,1615,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
4593,800.0,0,12,0.0,2.0,650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4594,1300.0,0,10,0.0,2.0,555,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
4595,1600.0,2,14,1.0,2.0,1313,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
4596,2600.0,7,10,1.0,2.0,823,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
4597,800.0,4,12,1.0,2.0,650,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
4598,1400.0,2,12,1.0,2.0,1100,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
4599,2900.0,7,12,0.0,2.0,1096,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
4600,2300.0,7,12,0.0,2.0,1033,2,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
4601,1700.0,2,12,1.0,2.0,1200,2,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
4602,1600.0,2,12,1.0,2.0,960,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
4603,1500.0,0,12,1.0,2.0,928,2,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
4604,2500.0,2,10,0.0,2.0,1163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4605,1700.0,2,12,1.0,2.0,1100,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
4606,1150.0,0,10,0.0,1.0,668,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4607,2400.0,7,12,1.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4608,2500.0,2,7,0.0,1.0,660,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1
4609,1500.0,0,12,0.0,2.0,1000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4610,2100.0,2,10,1.0,2.0,826,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
4611,1400.0,4,10,0.0,1.0,600,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4612,1350.0,0,12,0.0,2.0,1000,2,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
4613,2300.0,7,12,1.0,2.0,850,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
4614,1400.0,2,12,0.0,2.0,926,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4615,1100.0,2,12,1.0,2.0,904,2,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
4616,2450.0,7,12,2.0,2.0,1088,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
